,power_mean_01h_05h,power_variance_01h_05h,power_skewness_01h_05h,power_kurtosis_01h_05h,power_difference_mean_01h_05h,power_difference_variance_01h_05h,abs_power_difference_mean_01h_05h,onoff_number_01h_05h,active_appliance_power_mean_01h_05h,active_appliance_power_variance_01h_05h,circuit_active_time_percentage_01h_05h,power_range_0_5_percentage_01h_05h,power_range_5_50_percentage_01h_05h,power_range_50_100_percentage_01h_05h,power_range_100_250_percentage_01h_05h,power_range_250_500_percentage_01h_05h,power_range_500_1000_percentage_01h_05h,power_larger_1000_percentage_01h_05h,power_mean_04h_08h,power_variance_04h_08h,power_skewness_04h_08h,power_kurtosis_04h_08h,power_difference_mean_04h_08h,power_difference_variance_04h_08h,abs_power_difference_mean_04h_08h,onoff_number_04h_08h,active_appliance_power_mean_04h_08h,active_appliance_power_variance_04h_08h,circuit_active_time_percentage_04h_08h,power_range_0_5_percentage_04h_08h,power_range_5_50_percentage_04h_08h,power_range_50_100_percentage_04h_08h,power_range_100_250_percentage_04h_08h,power_range_250_500_percentage_04h_08h,power_range_500_1000_percentage_04h_08h,power_larger_1000_percentage_04h_08h,power_mean_06h_11h,power_variance_06h_11h,power_skewness_06h_11h,power_kurtosis_06h_11h,power_difference_mean_06h_11h,power_difference_variance_06h_11h,abs_power_difference_mean_06h_11h,onoff_number_06h_11h,active_appliance_power_mean_06h_11h,active_appliance_power_variance_06h_11h,circuit_active_time_percentage_06h_11h,power_range_0_5_percentage_06h_11h,power_range_5_50_percentage_06h_11h,power_range_50_100_percentage_06h_11h,power_range_100_250_percentage_06h_11h,power_range_250_500_percentage_06h_11h,power_range_500_1000_percentage_06h_11h,power_larger_1000_percentage_06h_11h,power_mean_10h_14h,power_variance_10h_14h,power_skewness_10h_14h,power_kurtosis_10h_14h,power_difference_mean_10h_14h,power_difference_variance_10h_14h,abs_power_difference_mean_10h_14h,onoff_number_10h_14h,active_appliance_power_mean_10h_14h,active_appliance_power_variance_10h_14h,circuit_active_time_percentage_10h_14h,power_range_0_5_percentage_10h_14h,power_range_5_50_percentage_10h_14h,power_range_50_100_percentage_10h_14h,power_range_100_250_percentage_10h_14h,power_range_250_500_percentage_10h_14h,power_range_500_1000_percentage_10h_14h,power_larger_1000_percentage_10h_14h,power_mean_13h_17h,power_variance_13h_17h,power_skewness_13h_17h,power_kurtosis_13h_17h,power_difference_mean_13h_17h,power_difference_variance_13h_17h,abs_power_difference_mean_13h_17h,onoff_number_13h_17h,active_appliance_power_mean_13h_17h,active_appliance_power_variance_13h_17h,circuit_active_time_percentage_13h_17h,power_range_0_5_percentage_13h_17h,power_range_5_50_percentage_13h_17h,power_range_50_100_percentage_13h_17h,power_range_100_250_percentage_13h_17h,power_range_250_500_percentage_13h_17h,power_range_500_1000_percentage_13h_17h,power_larger_1000_percentage_13h_17h,power_mean_16h_20h,power_variance_16h_20h,power_skewness_16h_20h,power_kurtosis_16h_20h,power_difference_mean_16h_20h,power_difference_variance_16h_20h,abs_power_difference_mean_16h_20h,onoff_number_16h_20h,active_appliance_power_mean_16h_20h,active_appliance_power_variance_16h_20h,circuit_active_time_percentage_16h_20h,power_range_0_5_percentage_16h_20h,power_range_5_50_percentage_16h_20h,power_range_50_100_percentage_16h_20h,power_range_100_250_percentage_16h_20h,power_range_250_500_percentage_16h_20h,power_range_500_1000_percentage_16h_20h,power_larger_1000_percentage_16h_20h,power_mean_19h_00h,power_variance_19h_00h,power_skewness_19h_00h,power_kurtosis_19h_00h,power_difference_mean_19h_00h,power_difference_variance_19h_00h,abs_power_difference_mean_19h_00h,onoff_number_19h_00h,active_appliance_power_mean_19h_00h,active_appliance_power_variance_19h_00h,circuit_active_time_percentage_19h_00h,power_range_0_5_percentage_19h_00h,power_range_5_50_percentage_19h_00h,power_range_50_100_percentage_19h_00h,power_range_100_250_percentage_19h_00h,power_range_250_500_percentage_19h_00h,power_range_500_1000_percentage_19h_00h,power_larger_1000_percentage_19h_00h,QC_01h_05h,QC_04h_08h,QC_06h_11h,QC_10h_14h,QC_13h_17h,QC_16h_20h,QC_19h_00h,data_qualaity_event_average,loss_counter_event,power_mean_daily,power_variance_daily,power_skewness_daily,power_kurtosis_daily,power_difference_mean_daily,power_difference_variance_daily,abs_power_difference_mean_daily,onoff_number_daily,active_appliance_power_mean_daily,active_appliance_power_variance_daily,circuit_active_time_percentage_daily,power_range_0_5_percentage_daily,power_range_5_50_percentage_daily,power_range_50_100_percentage_daily,power_range_100_250_percentage_daily,power_range_250_500_percentage_daily,power_range_500_1000_percentage_daily,power_larger_1000_percentage_daily,time_range,sensor_id,sensor_ch,function_label
14,158.4492359,62405.37148,8.518610177,80.00308659,0.085009429,16055.871,20.23194025,0,170.5481386,67938.88859,0.899305556,0,0.017361111,0.224305556,0.688194444,0.049305556,0.009027778,0.011805556,151.5736952,60140.58584,9.063144412,87.35320146,-0.063377349,15371.08296,15.30753759,3,172.08853,69076.93505,0.838888889,0,0.138194444,0.034722222,0.807638889,0.000694444,0.006944444,0.011805556,104.4446967,1471.038999,-0.932011223,-1.076244464,0.006979187,58.47617229,0.956699169,6,128.3484997,24.69442362,0.717777778,0,0.282222222,0.002777778,0.715,0,0,0,99.96897878,1556.331592,-0.69262992,-1.455275659,-0.057234189,79.08863533,1.097974914,6,127.313572,33.99778095,0.672222222,0,0.327777778,0.003472222,0.66875,0,0,0,143.8955947,6525.179622,1.429805937,2.837393129,0.009381515,1564.982326,10.58372217,3,166.0614139,5358.185144,0.814583333,0,0.114583333,0.101388889,0.680555556,0.100694444,0.002777778,0,192.2042164,129291.2529,6.170547715,38.72573387,-0.110354415,34001.29105,30.10130947,0,202.2257042,136662.3784,0.935416667,0,0.045833333,0.270833333,0.609722222,0.041666667,0.005555556,0.026388889,112.44975,1262.945018,-1.239960573,-0.183107124,0.001111109,67.60746944,0.929112237,3,126.8351129,365.3084076,0.822991509,0,0.173742652,0.050947093,0.775310255,0,0,0,1,1,1,1,1,1,1,1,0,133.8807318,35609.88423,11.44492792,146.7434983,0.000812425,8818.360318,10.49598509,20,154.7601308,41710.59949,0.809341775,0,0.163540796,0.109544857,0.690717955,0.026759049,0.002867041,0.006570302,2018-06-07_to_2018-06-08,4177,4,Kitchen
15,132.6316779,877.1410749,-1.534046243,3.692274098,0.002362753,55.74058376,0.902037522,0,132.6316779,877.1410749,1,0,0.072222222,0.000694444,0.927083333,0,0,0,126.3551477,9.776508497,1.226954172,0.786396377,-0.008607173,0.121201359,0.141360356,0,126.3551477,9.776508497,1,0,0,0,1,0,0,0,115.0230337,843.5015908,10.54882569,325.5548128,-0.011228463,739.641212,1.370097234,0,116.7746535,651.8019973,0.985,0.015,0,0.175,0.809444444,0,0.000555556,0,107.0681137,965.2754368,11.61335832,321.9578404,0.02939541,924.944636,1.739086744,0,109.1140012,760.4852168,0.98125,0.01875,0,0.429861111,0.550694444,0,0.000694444,0,104.2739036,1095.443872,-1.941356872,3.260560616,-0.026710016,44.83102147,0.765293179,1,109.6818271,559.1055987,0.950694444,0.049305556,0.027083333,0.26875,0.654861111,0,0,0,75.11138184,1154.930626,-1.182691152,1.022011941,0.028144545,48.15149838,0.673386202,2,87.79252423,236.6094134,0.855555556,0.144444444,0.002083333,0.723611111,0.129861111,0,0,0,86.24637739,701.8496453,-1.837564353,4.843050713,0.053383935,39.21930839,0.616512647,2,92.24624906,197.7579458,0.934892541,0.064475348,0.000632111,0.754108723,0.180783818,0,0,0,1,1,1,1,1,1,1,1,0,107.0328993,8492.314959,23.57804842,651.1228128,0.010022563,1387.934205,1.461221139,8,112.0334963,8329.053357,0.955355023,0.044526241,0.024103538,0.376751365,0.553312752,0,0.000118737,0.001187366,2018-06-09_to_2018-06-10,4177,4,Kitchen
16,232.7244139,143196.6774,3.804493846,17.1794874,0.062195969,26177.63043,21.02548655,0,238.6917066,145444.0438,0.975,0.025,0.168055556,0.017361111,0.670833333,0.002083333,0.080555556,0.036111111,292.0970139,127975.0674,4.044812227,19.39234236,0.033903748,26143.25782,20.69850232,0,292.0970139,127975.0674,1,0,0,0.01875,0.8625,0.002083333,0.080555556,0.036111111,162.8265488,1024.926192,-1.536218522,2.286675898,-0.070372433,95.86866034,0.88739824,0,162.8265488,1024.926192,1,0,0,0.151111111,0.848333333,0.000555556,0,0,151.2800718,1269.891142,-1.109837028,-0.707314667,0.001181374,49.66713048,0.875901848,0,151.2800718,1269.891142,1,0,0,0.25,0.75,0,0,0,158.4414332,1102.500496,-1.338742068,-0.094289601,-0.053995828,39.23214229,0.83872964,0,158.4414332,1102.500496,1,0,0,0.209722222,0.790277778,0,0,0,147.9705369,1328.028097,-0.850364635,-0.986617427,-0.005968657,46.48891632,0.974726996,0,147.9705369,1328.028097,1,0,0,0.254861111,0.745138889,0,0,0,183.230282,36805.15369,11.81158615,145.0421861,0.005013277,5239.302804,4.486026893,0,183.230282,36805.15369,1,0,0,0.108825481,0.883875249,0.00066357,0.00066357,0.00597213,1,1,1,1,1,1,1,1,0,172.6412897,33191.62813,9.133535582,103.4979766,0.010621854,5496.758196,4.985866554,0,173.3891042,33205.73839,0.995687073,0.004312927,0.028992452,0.180424104,0.764346472,0.000599018,0.014017012,0.007308015,2018-06-10_to_2018-06-11,4177,4,Kitchen
17,138.8915192,2083.238087,-0.7203746,-0.071391434,-0.037821405,137.9267573,1.886924759,0,138.8915192,2083.238087,1,0,0.113194444,0.15625,0.729861111,0.000694444,0,0,203.328115,122287.3239,6.124190944,44.41762716,0.049270328,14744.02958,8.727853922,0,203.328115,122287.3239,1,0,0.120138889,0.003472222,0.795138889,0.000694444,0.067361111,0.013194444,104.0358734,1074.250161,-1.484738041,0.383769354,-0.047748749,54.07166583,0.769542958,0,104.0358734,1074.250161,1,0,0.194444444,0.000555556,0.805,0,0,0,101.7850544,1165.727901,-1.270008398,-0.204938709,0.061309939,55.01741374,0.905022238,0,101.7850544,1165.727901,1,0,0.221527778,0.002083333,0.776388889,0,0,0,102.240632,1456.09801,-1.120357079,-0.467425653,0.003710911,52.2932541,0.953762834,0,104.7602352,1247.425424,0.974305556,0,0.2625,0.001388889,0.736111111,0,0,0,103.0043909,1333.866443,-0.967727806,-0.984236028,-0.002887807,51.58208793,0.883967647,0,103.0043909,1333.866443,1,0,0.275,0.001388889,0.723611111,0,0,0,126.5716456,776.0227235,-1.849266205,3.689630533,0.049639856,33.63506176,0.696766067,0,126.5716456,776.0227235,1,0,0.087582484,0.00119976,0.911217756,0,0,0,1,1,1,1,1,1,1,1,0,130.58388,23129.32215,13.87766403,246.7395526,-0.005635727,2549.058858,2.402666533,0,131.1250492,23163.02432,0.995650641,0,0.166686258,0.038203832,0.78123898,0.000235101,0.011402375,0.002233455,2018-06-11_to_2018-06-12,4177,4,Kitchen
18,191.9132283,52670.42016,2.575826901,5.589947864,0.021125788,8413.733351,11.82365934,1,211.7555654,55642.20998,0.889583333,0,0.146527778,0.036111111,0.711111111,0.002083333,0.099305556,0.004861111,201.3407474,18524.83036,4.338343328,17.49683382,-0.456803342,242.2736749,1.572028049,0,201.3407474,18524.83036,1,0,0,0.019444444,0.936805556,0,0.043055556,0.000694444,164.6614339,1107.171954,-1.53538965,1.547090891,-0.001889935,33.07896744,0.731630206,0,164.6614339,1107.171954,1,0,0,0.134444444,0.865555556,0,0,0,146.7073623,1235.564002,-1.222426716,-0.398290545,-0.060125086,55.70794604,0.907283217,0,146.7073623,1235.564002,1,0,0,0.232638889,0.767361111,0,0,0,125.2636307,1555.128723,-0.76342552,-0.482811541,-0.025851283,54.28036951,0.908963115,0,125.2636307,1555.128723,1,0,0.115972222,0.14375,0.740277778,0,0,0,171.6861871,95309.19502,6.523244789,44.73655623,0.028144545,8992.740388,7.321771971,0,171.6861871,95309.19502,1,0,0.152083333,0.046527778,0.772222222,0.000694444,0.002083333,0.026388889,166.4407232,76656.41452,7.289666505,56.58667079,0.023394939,7196.18698,6.042682621,0,166.4407232,76656.41452,1,0,0.131111111,0.065,0.780555556,0.000555556,0.001666667,0.021111111,1,1,1,1,1,1,1,1,0,154.9802357,26139.74181,9.197469233,112.9918509,0.005093181,2926.827844,3.717456311,1,157.2848799,26341.18468,0.981597222,0,0.096412037,0.089467593,0.791550926,0.000462963,0.016898148,0.005208333,2018-06-12_to_2018-06-13,4177,4,Kitchen
19,175.1786038,36774.00936,2.793178874,6.199703201,0.02696316,514.7487099,1.694109548,2,197.6671253,39738.6854,0.852083333,0,0.147222222,0.039583333,0.727083333,0,0.086111111,0,171.6897902,37511.52731,2.750656833,6.047641956,0.000393793,525.6884471,1.849539974,3,202.531473,41846.69841,0.803472222,0,0.196527778,0.039583333,0.677777778,0,0.086111111,0,110.9445784,1084.762791,-1.454145289,0.183982726,-0.000944972,40.73870476,0.65981191,4,127.3381606,16.86973139,0.799444444,0,0.200555556,0.002222222,0.797222222,0,0,0,118.6356691,1723.177735,-0.608804661,-0.563667524,0.029673382,68.76132542,0.940983609,4,135.7211344,586.5246053,0.810416667,0,0.189583333,0.067361111,0.743055556,0,0,0,152.4577912,1136.833525,-1.349915704,-0.076831288,-0.058651837,53.3878401,0.830703697,0,152.4577912,1136.833525,1,0,0,0.213194444,0.786805556,0,0,0,165.8933982,49572.56487,10.78413528,118.2229577,-0.023488525,6257.275507,4.761234202,1,170.3207436,50791.16322,0.965277778,0,0.034722222,0.170833333,0.786111111,0,0.000694444,0.007638889,148.8189732,427.033232,-1.718091328,9.026826012,-0.018079485,17.81819097,0.793021724,0,150.5572451,246.4310979,0.983888889,0,0.016111111,0,0.983888889,0,0,0,1,1,1,1,1,1,1,1,0,143.8067585,15663.11831,12.33379016,216.9287253,-0.004067517,1154.210224,1.577280899,15,155.5274455,16239.51656,0.893518519,0,0.106365741,0.063657407,0.814236111,0,0.014467593,0.001273148,2018-06-13_to_2018-06-14,4177,4,Kitchen
20,215.6018641,41180.05721,2.837482233,6.312584134,0.04195622,475.2378864,2.12453799,0,215.6018641,41180.05721,1,0,0,0,0.911111111,0.000694444,0.088194444,0,173.4332547,2399.025681,10.28118162,147.5495149,-0.52466991,262.7521782,1.169065358,0,173.4332547,2399.025681,1,0,0,0,0.995833333,0.000694444,0.003472222,0,127.6860908,1118.961368,-1.151552765,1.537592151,-0.030190382,31.53344831,0.518055167,0,127.6860908,1118.961368,1,0,0.108333333,0.001111111,0.890555556,0,0,0,144.0681829,3414.952041,1.365640038,6.771094779,0.038776925,585.254625,3.959258913,0,144.0681829,3414.952041,1,0,0.1,0.063194444,0.820138889,0.015972222,0.000694444,0,180.0110449,1927.941453,3.315611137,23.56004855,-0.028214042,786.4647225,5.245563236,0,180.0110449,1927.941453,1,0,0,0.065277778,0.909722222,0.023611111,0.001388889,0,118.6353153,1763.723277,0.126045584,-1.438460777,-0.064558717,13.62440776,0.50095093,0,118.6353153,1763.723277,1,0,0.043055556,0.438194444,0.51875,0,0,0,84.69926824,608.5547032,-1.688463269,5.308899653,0.001946194,22.85395688,0.412770265,1,89.56244457,208.3256298,0.945652174,0.053775744,0.000572082,0.783180778,0.162471396,0,0,0,1,1,1,1,1,1,1,1,0,144.0042199,9903.929132,5.580489368,38.20016695,-0.005593172,228.233807,1.67224506,1,145.6141105,9780.410611,0.988938053,0.010945505,0.03912436,0.2093619,0.721471821,0.004075454,0.015020959,0,2018-06-14_to_2018-06-15,4177,4,Kitchen
21,106.0428551,1312.386273,-1.482143548,1.354699948,0.026963171,31.17257243,0.659858238,0,111.3798041,784.00802,0.952083333,0.047916667,0.090972222,0.195138889,0.665972222,0,0,0,105.3345881,1248.957773,-1.122732556,-0.585860547,-0.002362753,60.5601468,0.888092208,0,105.3345881,1248.957773,1,0,0.245833333,0.002083333,0.752083333,0,0,0,102.2682169,1323.215828,-0.968776756,-0.977625836,0.04348712,67.00267812,0.925694644,0,102.2682169,1323.215828,1,0,0.275,0.001111111,0.723888889,0,0,0,158.3009269,65074.01566,8.064872333,71.02822789,0.04225156,12680.32437,10.49938069,0,159.2965302,65324.69005,0.99375,0.00625,0.131944444,0.054166667,0.786111111,0.002083333,0.000694444,0.01875,165.7965123,28815.08413,6.823364731,48.62268089,-0.063377349,7854.93798,9.683010267,0,165.7965123,28815.08413,1,0,0.047916667,0.178472222,0.753472222,0.001388889,0.002777778,0.015972222,112.1465948,1456.768287,-0.74426395,-0.398865615,-0.030507298,57.38322476,0.935500492,0,112.1465948,1456.768287,1,0,0.215277778,0.034722222,0.75,0,0,0,111.4662441,1696.612966,-0.682132094,-0.834125103,0.009295065,60.07354972,0.960930628,0,111.4662441,1696.612966,1,0,0.255648038,0.001189061,0.743162901,0,0,0,1,1,1,1,1,1,1,1,0,119.7165406,14156.1099,15.22965458,291.4824612,0.006387162,2568.662372,3.046812993,2,121.75968,14148.9328,0.983219901,0.016780099,0.174137526,0.102206055,0.702182586,0.00035203,0.000469373,0.00387233,2018-06-15_to_2018-06-16,4177,4,Kitchen
22,128.685447,1674.780112,-0.64836692,-0.559933745,0.086796387,44.27155074,0.972751793,2,138.8525674,931.6119349,0.890972222,0,0.109027778,0.164583333,0.726388889,0,0,0,166.9658249,22371.7228,8.182439544,72.99471119,0.057322792,3886.311797,6.846684363,0,166.9658249,22371.7228,1,0,0,0.280555556,0.686111111,0.021527778,0.001388889,0.010416667,147.6623569,1391.387044,-0.858544905,-1.19489057,0,60.2801721,0.984162477,0,147.6623569,1391.387044,1,0,0,0.295,0.705,0,0,0,171.0320965,14833.48249,8.973184692,92.02805305,0.091521888,1459.86267,2.949341892,0,171.0320965,14833.48249,1,0,0,0.2625,0.728472222,0,0.001388889,0.007638889,187.4456052,13921.73005,9.489986108,99.46140174,-0.004725506,1451.179631,2.784521821,0,187.4456052,13921.73005,1,0,0,0.127083333,0.863888889,0,0.001388889,0.007638889,210.1585032,36779.04574,2.691011736,5.823668462,-0.00465602,982.4850693,4.189531516,0,213.969334,37053.30472,0.976388889,0,0,0.2125,0.680555556,0.020138889,0.086805556,0,128.8031098,1847.499867,-0.662823285,-0.764078117,0.048417905,46.78129454,0.979539044,2,140.7746371,981.9388025,0.873508353,0,0.126491647,0.158114558,0.715393795,0,0,0,1,1,1,1,1,1,1,1,0,160.105426,14179.16958,6.868046724,61.57448496,0.003382265,1091.990487,2.797748753,6,166.6303581,14207.5454,0.945749178,0,0.050258337,0.194105214,0.730389854,0.007045561,0.015147957,0.003053077,2018-06-16_to_2018-06-17,4177,4,Kitchen
23,138.849001,2613.714906,-0.226346686,-0.488769155,0.026963171,53.29936061,0.899419392,2,154.5849099,1361.907879,0.854166667,0,0.145833333,0.034722222,0.819444444,0,0,0,104.6322499,1412.231632,-0.872992443,-1.160841439,0.056358584,56.44670309,0.917439668,5,128.5016712,33.44029737,0.709027778,0,0.290972222,0.003472222,0.705555556,0,0,0,105.1638899,1405.798341,-0.907031952,-1.08130946,0.000944972,73.2064266,1.038960743,7,128.2445771,55.04027959,0.719444444,0,0.280555556,0.006111111,0.713333333,0,0,0,117.0726344,1925.943544,-0.442737729,-0.879892626,0.029543082,81.94197475,1.113719131,3,136.1158218,723.455684,0.788888889,0,0.211111111,0.10625,0.681944444,0.000694444,0,0,129.5082514,1878.098879,-0.584336666,-0.782737682,-0.090931206,73.46213506,1.164874513,1,137.380521,1342.614614,0.913194444,0,0.086111111,0.209027778,0.704166667,0.000694444,0,0,101.2711348,1517.636678,-0.657106193,-1.395621439,-0.029986097,61.87013416,1.05478501,5,127.9439733,59.11935586,0.675,0,0.325,0.003472222,0.671527778,0,0,0,98.76838758,1500.260428,-0.615576702,-1.576152964,0.057770902,60.55518865,0.96300619,6,126.8054079,24.23061645,0.653770492,0,0.346229508,0.002622951,0.651147541,0,0,0,1,1,1,1,1,1,1,1,0,115.9514504,1955.1215,-0.247845784,-0.428110762,-0.004215344,61.32041428,0.99478069,24,135.2699453,771.3863616,0.78350269,0,0.216377764,0.070292887,0.713209803,0.000119546,0,0,2018-06-17_to_2018-06-18,4177,4,Kitchen
24,125.1665221,1924.746561,-0.545874699,-0.74029194,0.024600418,88.26824925,1.136850094,0,140.4875557,869.6973661,0.836111111,0,0.163888889,0.114583333,0.720833333,0.000694444,0,0,102.6990788,1376.26385,-0.850242539,-1.226499536,-0.055177205,48.33464649,0.904184166,0,126.3749836,46.67562941,0.705555556,0,0.294444444,0.007638889,0.697916667,0,0,0,100.200374,1456.753783,-0.692555513,-1.4706512,0.045025014,57.3434981,0.967273658,0,126.7387292,29.00256431,0.671111111,0,0.328888889,0.003888889,0.667222222,0,0,0,127.4799735,1169.790826,-1.291772942,1.590690448,0.057470469,68.65500974,0.82122881,0,138.9193682,269.0587751,0.877083333,0,0.122916667,0.000694444,0.875694444,0.000694444,0,0,117.0218417,819.8318793,-1.95316802,2.063745681,-0.007018762,44.42130125,0.769783678,0,128.283429,38.93472661,0.861111111,0,0.138888889,0.004166667,0.856944444,0,0,0,132.996901,78398.25317,8.347672786,69.97775671,-0.058651843,29050.08285,16.3858177,7,154.5188251,94938.88446,0.805555556,0,0.194444444,0.193055556,0.597222222,0,0.000694444,0.014583333,126.4557388,2454.210428,1.245303326,6.729528977,0.005194806,256.3625906,2.495162692,3,141.5426791,1429.584549,0.845488257,0,0.154511743,0.002472188,0.815203956,0.027812114,0,0,1,1,1,1,1,1,1,1,0,122.671504,14888.55911,17.39690348,347.4291225,-0.004800756,5037.23948,3.890333807,9,140.147462,16617.76259,0.814968078,0,0.185031922,0.069874675,0.736935446,0.005556869,0.000118231,0.002482856,2018-06-19_to_2018-06-20,4177,4,Kitchen
25,137.2332495,3355.103517,1.934475592,5.851150186,-0.06101459,547.1417414,4.852462089,0,137.2332495,3355.103517,1,0,0.058333333,0.053472222,0.815972222,0.072222222,0,0,113.2237328,2282.727723,1.311303538,7.338219639,0.079847114,190.725594,1.973623342,0,113.2237328,2282.727723,1,0,0.163888889,0.079861111,0.7375,0.01875,0,0,118.3406459,1421.646887,-1.006668083,0.262359216,0.04319066,78.27498235,0.991864018,0,118.3406459,1421.646887,1,0,0.178333333,0.002222222,0.818888889,0.000555556,0,0,104.7771265,1313.102597,-1.018978955,-0.875767666,-0.007609454,47.31027824,0.887374731,0,104.7771265,1313.102597,1,0,0.225,0.042361111,0.732638889,0,0,0,102.6763624,1443.714452,-0.751031057,-1.345457037,0.058947186,54.51871169,0.988877086,0,102.6763624,1443.714452,1,0,0.161805556,0.15625,0.681944444,0,0,0,111.2181558,1659.296889,-0.811266237,-0.597573876,-0.058989379,48.32506637,0.962780792,0,116.4081382,1350.409282,0.936111111,0,0.230555556,0.0125,0.756944444,0,0,0,116.4734247,2106.285908,0.959248246,8.842653938,0.007504169,282.4375944,2.67213235,3,131.7473057,1021.12499,0.842222222,0,0.157777778,0.002777778,0.828888889,0.01,0.000555556,0,1,1,1,1,1,1,1,1,0,115.7969537,2261.513662,1.083503878,6.660854875,0.000196782,222.7156355,2.264526329,4,119.396711,2057.619773,0.957407407,0,0.169212963,0.046643519,0.764814815,0.019212963,0.000115741,0,2018-06-20_to_2018-06-21,4177,4,Kitchen
26,101.5176365,1317.889365,-0.980685733,-0.910427531,0.024600418,49.80775754,1.003252957,2,122.8006823,63.6039464,0.736805556,0,0.263194444,0.024305556,0.7125,0,0,0,119.8584982,1445.969103,-1.064706003,0.108542206,-0.000918849,39.43490594,0.807846563,0,136.2552592,260.8588643,0.820833333,0,0.179166667,0.002777778,0.818055556,0,0,0,119.4426584,1341.019094,-1.186990166,0.433479193,0,43.56123438,0.810860936,0,134.8532423,213.0457523,0.830555556,0,0.169444444,0.001666667,0.828888889,0,0,0,114.8221827,3506.232513,1.402147152,4.221898111,-0.05628909,357.7046245,3.925448279,0,134.9559013,2683.696086,0.777777778,0,0.236111111,0.057638889,0.658333333,0.047916667,0,0,227.3324983,83596.76984,3.267100402,11.79596923,-0.001181374,14356.25594,20.05118437,0,234.4710259,85494.86982,0.9625,0,0.051388889,0.094444444,0.698611111,0.054861111,0.075,0.025694444,141.36126,911.5353362,1.111494894,18.18370948,-0.088047256,78.75717615,1.279317945,0,143.3273814,738.3206791,0.979861111,0,0.020138889,0.032638889,0.941666667,0.005555556,0,0,141.9864511,1105.184306,-1.40860808,0.794467004,0.01037367,32.82874594,0.715586336,0,141.9864511,1105.184306,1,0,0,0.164437012,0.835562988,0,0,0,1,1,1,1,1,1,1,1,0,141.7116823,17154.97538,7.477184428,73.13541482,0.003324452,2524.01491,4.847955752,3,156.5526195,18071.0044,0.868658791,0,0.133657633,0.057447301,0.771600649,0.020500347,0.012508687,0.004285383,2018-06-21_to_2018-06-22,4177,4,Kitchen
27,149.7764796,82913.22508,9.492768015,95.2391887,0.023488533,9718.741515,6.677934687,2,163.8795509,88415.87722,0.913888889,0.085416667,0.011111111,0.390277778,0.501388889,0.001388889,0,0.010416667,56.89193574,1466.67495,-0.787455419,-1.3186466,-0.059833216,55.65670571,0.890348417,5,82.33606781,27.65526951,0.690972222,0.309027778,0.002777778,0.682638889,0.005555556,0,0,0,53.85098836,1545.178708,-0.507560498,-0.883810176,0.045969982,113.5466179,1.137388973,7,81.79896966,60.99082383,0.658333333,0.341666667,0.002222222,0.651666667,0.003888889,0.000555556,0,0,59.17453122,1751.891762,-0.409438841,-1.174667357,0.085615008,53.05621129,0.907212265,5,84.78738802,338.5260433,0.697916667,0.302083333,0.04375,0.5625,0.091666667,0,0,0,97.25664483,1476.871167,-0.701401205,-1.103180956,0.026963166,52.21742665,0.873753879,0,98.76556315,1350.755374,0.984722222,0.015277778,0.271527778,0.104861111,0.608333333,0,0,0,120.8480327,1595.908893,-1.008994606,0.060943068,0.002362748,93.67575629,1.04001064,0,120.8480327,1595.908893,1,0,0.1875,0,0.811805556,0.000694444,0,0,116.7152849,1050.032754,-1.584176967,1.51799509,-0.071769499,84.71611502,0.931124484,0,116.7152849,1050.032754,1,0,0.153577661,0.000581734,0.845258871,0.000581734,0,0,1,1,1,1,1,1,1,1,0,98.18565878,16450.10041,19.05633094,446.8455936,-0.013612993,1698.494831,1.932744277,15,113.6080048,17282.31107,0.864236476,0.135646688,0.098492815,0.316392102,0.44724851,0.000467344,0,0.001752541,2018-06-22_to_2018-06-23,4177,4,Kitchen
